id,title,vote_average,popularity,tags
14631,The Work and the Glory II: American Zion,8.0,2.639106,samhennings brendastrong ericjohnson alexandercarroll brightonhertford drama sterlingvanwagenen the work the glory american zion sets story fictional steed family historically factual backdrop mormon peoples move west divided diverse reactions nascent ideology steeds struggle hold together strength convictions filial bonds tested the stirring narrative faith led persecuted people missouri beyond one poignant untold tales american history it account valiant struggle exercise rights promised fledgling nation the work glory american zion unearths story passion behind movement eventually launched largest american migration colonization west vision promised land america
87499,The East,6.5,16.574756,britmarling alexanderskarsgrd ellenpage tobykebbell shilohfernandez drama thriller secretorganization murder environmentalism vanityfilm ecoterrorists multiplefelonies zalbatmanglij an operative elite private intelligence firm finds priorities irrevocably changed tasked infiltrating anarchist group known executing covert attacks upon major corporations
18923,A Home at the End of the World,6.8,5.483531,colinfarrell dallasroberts robinwright sissyspacek ryandonowho romance drama gay aids basedonnovel arthouse tantrum bisexual lgbt michaelmayer three friends form bond year johnathan gay clare straight bobby neither instead loves people loves as lives go tension tears culminate strong yet fragile friendship three
26665,Aberdeen,7.0,1.068819,stellanskarsgrd lenaheadey ianhart charlotterampling louisegoodall drama comedy foreign alcohol cocaine daughter roadtrip independentfilm lawyer hanspettermoland kaisa scot successful london lawyer snorts coke onenight stands strangers her mother calls aberdeen story begging fly norway collect alcoholic dad seen years
28089,The Messenger,7.1,8.432401,benfoster woodyharrelson jenamalone eamonnwalker samanthamorton drama history independentfilm wounded soldier iraqwar orenmoverman will montgomery ben foster us army staff sergeant returned home iraq assigned armys casualty notification service montgomery partnered captain tony stone woody harrelson give notice families fallen soldiers the sergeant drawn olivia pitterson samantha morton delivered news husbands death
62255,Tracker,6.0,2.074295,raywinstone temueramorrison andyanderson garethreeves markmitchinson action drama thriller adventure iansharp an exboer war guerrilla new zealand sent bring back maori accused killing british soldier gradually grow know respect one another posse led british commanding officer close behind sole intention see maori hang written filmfinders 1903 a guerilla fighter south african boer war called arjan winstone takes manhunt maori seaman kereama morrison accused murdering british soldier what follows cat mouse pursuit varied landscape nz hunter huntee testing bushcraft wits other written anonymous
5708,Control,7.5,11.357474,samriley samanthamorton alexandramarialara joeanderson jamesanthonypearson drama manchestercity medicine newlove epilepsy wife punk recordingcontract recordproducer recordlabel music independentfilm extramaritalaffair musicband antoncorbijn control biography joy division lead singer ian curtis taking story schoolboy days 1973 suicide eve bands first american tour 1980
218,The Terminator,7.3,74.234793,arnoldschwarzenegger michaelbiehn lindahamilton paulwinfield lancehenriksen action thriller sciencefiction savingtheworld artificialintelligence rebel cyborg shotgun killerrobot sunglasses dystopia carchase lasergun urbansetting futurewar jamescameron in postapocalyptic future reigning tyrannical supercomputers teleport cyborg assassin known terminator back 1984 kill sarah connor whose unborn son destined lead insurgents 21st century mechanical hegemony meanwhile humanresistance movement dispatches lone warrior safeguard sarah can stop virtually indestructible killing machine
338,"Good bye, Lenin!",7.4,11.086001,danielbrhl katrinsass chulpankhamatova mariasimon florianlukas comedy drama romance bureaucracy berlinwall policestate coma lossofmother wifehusbandrelationship patriotism germandemocraticrepublic socialism newsbroadcast lossoffather lenin single filmescontraocomunismo wolfgangbecker an affectionate refreshing eastwestgermany comedy boy whos mother coma berlin wall fell wakes must try keep learning happen since avid communist supporter avoid shocking could lead another heart attack
21641,The Damned United,7.2,13.409125,michaelsheen timothyspall colmmeaney jimbroadbent mauriceroeves drama england leedsunited sport brighton soccer cup derbycounty management soccerteam tomhooper taking leeds united brian cloughs abrasive approach clear dislike players dirty style play make certain going friction glimpses earlier career help explain hostility previous manager don revie much missing righthand man peter taylor
10925,The Return of the Living Dead,7.3,14.961629,clugulager jameskaren doncalfa thommathews johnphilbin comedy horror femalenudity crematorium nudity punk company independentfilm undead decapitation zombie paramedic attic cemetary dismemberment warehouse stairs nightofthelivingdead walkingdead louisville danobannon when bumbling pair employees medical supply warehouse accidentally release deadly gas air vapors cause dead reanimate go rampage seeking favorite food brains
2293,Mallrats,6.8,16.139771,jasonlee jeremylondon shannendoherty claireforlani benaffleck romance comedy sex gameshow slacker shopping mall exboyfriendexgirlfriendrelationship jayandsilentbob silentman coke bandleader aftercreditsstinger kevinsmith both dumped girlfriends two best friends seek refuge local mall
621,Grease,7.2,67.608041,johntravolta olivianewtonjohn stockardchanning jeffconaway didiconn romance flyingcar streetgang running graduation musical rivalry gossip makeover basedonstagemusical automobileracing nostalgic greaser wolfwhistle schooldance animatedcredits peprally wrongsideofthetracks mooning schoolprincipal randalkleiser australian good girl sandy greaser danny fell love summer but unexpectedly discover theyre high school able rekindle romance despite eccentric friends
792,Platoon,7.5,49.802914,tomberenger charliesheen willemdafoe forestwhitaker johncmcginley drama war action famousscore hero mine vietnamwar village gore jungle fword soldier battle combat 1960s oliverstone as young naive recruit vietnam chris taylor faces moral crisis confronted horrors war duality man
1777,Fahrenheit 9/11,6.8,16.20985,robertdeniro michaelmoore georgewbush benaffleck steviewonder documentary usapresident jihad saudiarabia waronterror iraq government war steelhelmet conspiracytheory michaelmoore michael moores view happened united states september 11 bush administration allegedly used tragic event push forward agenda unjust wars afghanistan iraq
642,Butch Cassidy and the Sundance Kid,7.4,24.499996,paulnewman robertredford katharineross strothermartin henryjones history drama western crime wyoming historicalfigure lootsharing georgeroyhill in late 1890s wyoming butch cassidy affable clever talkative leader outlaw hole wall gang his closest companion laconic deadshot sundance kid as west rapidly becomes civilized law finally catches butch sundance gang chased doggedly special posse two decide make way south america hopes evading pursuers all
433,Mary Poppins,7.4,59.961523,julieandrews dickvandyke davidtomlinson glynisjohns hermionebaddeley comedy family fantasy londonengland dancing parentskidsrelationship bank brothersisterrelationship famousscore confidence nanny laughing magic chimneysweeper musical liveactionandanimation robertstevenson the movie combines diverting story songs color sequences live action blended movements animated figures mary poppins kind supernanny flies umbrella response request banks children proceeds put things right aid rather extraordinary magical powers flying again
16619,Ordinary People,7.4,12.541983,donaldsutherland marytylermoore juddhirsch timothyhutton memmetwalsh drama posttraumaticstressdisorder depression suicideattempt grief dysfunctionalfamily guilt deathofson grieving robertredford beth calvin son conrad living aftermath death son conrad overcome grief misplaced guilt extent suicide attempt he therapy beth always preferred brother difficulty supportive conrad calvin trapped two trying hold family together
1725,West Side Story,7.0,23.431117,nataliewood richardbeymer russtamblyn ritamoreno georgechakiris crime drama music slum streetgang loveatfirstsight showdown puertorican immigrant highway forbiddenlove musical rivalry feud interracialrelationship sondheim attemptedrape policeman basedonstagemusical obsessivelove liftingfemaleinair younglove moderndayadaptation shakespeareinmoderndress robertwise jeromerobbins in slums upper west side manhattan new york gang polishamerican teenagers called jets compete rival gang recently immigrated puerto ricans sharks own neighborhood streets tensions high gangs two kids one rival gang fall love leading tragedy
11977,Caddyshack,6.6,15.929648,chevychase rodneydangerfield tedknight michaelokeefe billmurray comedy golf underwear sport golfcourse gopher haroldramis at exclusive country club ambitious young caddy danny noonan eagerly pursues caddy scholarship hopes attending college and turn avoiding job lumber yard in order succeed must first win favour elitist judge smails caddy golf tournament smails sponsors
20322,The Brothers,6.5,3.029944,morrischestnut dlhughley billbellamy shemarmoore tatyanaali comedy drama romance independentfilm trackandfield gangsterrap garyhardwick this story four africanamerican yuppies a banker doctor lawyer playboy call the brothers when playboy gets engaged three friends find come terms issues commitment honesty
16158,The Wood,7.1,5.537646,omarepps richardtjones tayediggs malindawilliams seannelson comedy drama romance rickfamuyiwa in panicky uncertain hours wedding groom prenuptial jitters two best friends reminisce growing together middleclass africanamerican neighborhood inglewood california flashing back twentysomething trios childhood exploits memories capture mood nostalgia 80s era
629,The Usual Suspects,8.1,64.025031,stephenbaldwin gabrielbyrne chazzpalminteri kevinpollak petepostlethwaite drama crime thriller law relatives theft criminal criminalmastermind hungarian sibling bryansinger held la interrogation room verbal kint attempts convince feds mythic crime lord keyser soze exists also responsible drawing four partners multimillion dollar heist ended explosion san pedro harbor leaving survivors verbal lures interrogators incredible story crime lords almost supernatural prowess
10160,A Nightmare on Elm Street 5: The Dream Child,5.5,12.654051,robertenglund lisawilcox erikaanderson valoriearmstrong michaelashton horror thriller nun baby monster asylum nightmare supernatural resurrection vision torture pregnancy birth disfigurement fetus womb dreams stephenhopkins alice survived previous installment nightmare series finds deadly dreams freddy krueger starting again this time taunting murderer striking sleeping mind alices unborn child his intention born again real world the one stop freddy dead mother alice free spirit time save son
11452,National Lampoon’s Van Wilder,5.9,35.108498,ryanreynolds tarareid timmatheson kalpenn simonhelberg comedy romance malenudity femalenudity sex college lockerroom doggystyle flirting expos pug bonbon fraternitypledge greekletter laxative waltbecker van wilder attending college far many years scared graduate vans father eventually realizes going on when stops paying sons tuition fees van must come money wants stay college friends come great fundraising idea throwing parties however college magazine finds reporter gwen sent story van wilder things get little complicated
12163,The Wrestler,7.3,40.196514,mickeyrourke marisatomei evanrachelwood markmargolis toddbarry drama romance supermarket heartattack ambition daughter wrestling sport stripper steroids fame barbedwire wrestler redemption darrenaronofsky aging wrestler randy the ram robinson long past prime still ready rarin go prowrestling circuit after particularly brutal beating however randy hangs tights pursues serious relationship longinthetooth stripper tries reconnect estranged daughter but cant resist lure ring readies comeback
32275,Duel in the Sun,6.2,7.60445,jenniferjones josephcotten gregorypeck lionelbarrymore herbertmarshall western halfbreed kingvidor beautiful halfbreed pearl chavez becomes ward dead fathers first love finds torn sons one good bad
13785,Best in Show,6.7,10.982255,jaybrazeau parkerposey michaelhitchcock catherineohara eugenelevy comedy illinois petshop poodle independentfilm mockumentary terrier kimono christopherguest the tension palpable excitement mounting heady scent competition air hundreds eager contestants across america prepare take part undoubtedly one greatest events lives mayflower dog show the canine contestants owners wondrously diverse great country bred them
1103,Escape from New York,6.9,24.351305,kurtrussell leevancleef ernestborgnine donaldpleasence isaachayes sciencefiction action taxi streetgang usapresident warveteran hostage kidnapping liberationofprisoners antihero gangsterboss dystopia policeoperation attempttoescape cyberpunk reluctanthero johncarpenter in 1997 island manhattan walled turned giant maximum security prison within countrys worst criminals left form anarchic society however president united states crash lands island authorities turn former soldier current convict snake plissken rescue him
36739,School Daze,6.2,3.159574,samuelljackson laurencefishburne giancarloesposito tishacampbellmartin ossiedavis comedy drama musical spikelee in south united states taking place confrontations two groups students different ideas able accept one oponent
14144,Daddy Day Camp,4.4,12.601677,cubagoodingjr tamalajones paulrae lochlynmunro richardgant comedy family competition grandfathergrandsonrelationship vomit summercamp toilet rivalry colonel fredsavage seeking offer son satisfying summer camp experience eluded child operator neighborhood daycare center opens camp face financial hardship stiff competition rival camp
10622,Mr. Nice Guy,6.3,7.077505,jackiechan richardnorton mikilee gabriellefitzpatrick karenmclymont crime action comedy journalist martialarts cook drugdealer sammohung a chinese chef accidentally gets involved news reporter filmed drug bust went awry chased gangs trying get video tape
13370,A Mighty Wind,6.6,4.053017,bobbalaban christopherguest johnmichaelhiggins eugenelevy janelynch comedy music mockumentary folksinger christopherguest in a mighty wind director christopher guest reunites team best in show waiting guffman tell tell story 60sera folk musicians inspired death former manager get back stage one concert new york citys town hall
11191,Mystic Pizza,5.9,6.379933,annabethgish juliaroberts lilitaylor vincentdonofrio williamrmoses comedy drama romance independentfilm commitment lobster portugueseamerican donaldpetrie three teenage girls come age working pizza parlor mystic connecticut
10215,Sliding Doors,6.5,15.639016,gwynethpaltrow johnhannah johnlynch jeannetripplehorn zaraturner comedy drama fantasy romance doublelife commercial fantasy chance marketing timetravel inflagranti ambiguousending alternativereality peterhowitt gwyneth paltrow plays london publicist helen effortlessly sliding parallel storylines show happens catch train back apartment love romantic entanglements deception trust friendship comedy all come focus two stories shift back forth overlap surprisingly converge
25066,Tales from the Hood,5.4,3.89204,clarencewilliamsiii corbinbernsen davidalangrier wingshauser duanewhitaker crime horror thriller prison childabuse kukluxklan policebrutality ghetto anthology evildoll murder hood dirtycop funeralhome rustycundieff a strange funeral director tells four strange tales horror african american focus three drug dealers traps place business
1523,The Last King of Scotland,7.4,26.286954,forestwhitaker jamesmcavoy simonmcburney gilliananderson kerrywashington drama dictator 1970s general kidnapping naivety luxury oscaraward charisma polygamy uganda dictatorship kevinmacdonald young scottish doctor nicholas garrigan decides time adventure finishes formal education decides try luck uganda arrives downfall president obote general idi amin comes power asks garrigan become personal doctor
11361,Halloween 5: The Revenge of Michael Myers,5.2,8.008844,donaldpleasence danielleharris elliecornell beaustarr donshanks horror thriller sheriff barn black sequel boogeyman maskedkiller slasher youth psychiatrist killer kitten scythe heroine pitchfork psychotronic michaelmyers dominiqueotheningirard presumed dead shootout haddonfield police michael myers secretly nursed back health returns year later kill targets young niece jamie jamie recovering local childrens hospital attacking stepmother losing voice her mental link evil uncle may key uprooting family tree
92591,Bernie,6.5,12.68514,jackblack shirleymaclaine matthewmcconaughey bradycoleman tommygkendrick comedy crime drama prisonvisit funeraldirector funeralhome amateurtheater embezzlement missingpersonscase hiddencorpse estrangedfamilymember jurytrial hick stockbroker corpseinfreezer confessionofcrime duringcreditsstinger richardlinklater in true story tiny rural town carthage tx assistant funeral director bernie tiede one towns beloved residents everyone loved appreciated bernie came surprise befriended marjorie nugent affluent widow well known sour attitude fortune until day news came marjorie nugent dead time bernie tiede charged murder
57612,Dolphins and Whales: Tribes of the Ocean,8.0,0.041651,darylhannah charlotterampling documentary dolphin whale killerwhale imax 3d manatee conservation jeanjacquesmantello this documentary goes coral reefs bahamas waters kingdom tonga close encounter surviving tribes ocean wild dolphins belugas love humpback mother newborn calf singing humpback males orca mighty king ocean gentle manatee littleknown aspects creatures capable sophisticated communication social interaction documents life graceful majestic yet endangered sea creatures
12509,Pollock,6.6,8.483531,edharris marciagayharden tombower jenniferconnelly budcort drama romance artist success relationshipproblems alcoholism independentfilm fallinginlove edharris in august 1949 life magazine ran banner headline begged question jackson pollock is greatest living painter united states the film look back life extraordinary man man fittingly called an artist dedicated concealment celebrity nobody knew as struggled selfdoubt engaging lonely tugofwar needing express wanting shut world out pollock began downward spiral
15256,200 Cigarettes,6.1,3.561198,benaffleck caseyaffleck davechappelle katehudson janeanegarofalo comedy drama romance newyearseve independentfilm relationship womandirector lowereastside risabramongarcia a collection twentysomethings try cope relationships loneliness desire individual neuroses
83686,The Words,6.4,14.988746,bradleycooper zoesaldana jeremyirons dennisquaid oliviawilde drama thriller plagiarizedbook stolennovel plagiarizednovel aspiringwriter brianklugman leesternthal the words follows young writer rory jansen finally achieves long sought literary success publishing next great american novel theres one catch write it as past comes back haunt literary star continues rise jansen forced confront steep price must paid stealing another mans work placing ambition success lifes fundamental three words
80304,Casa De Mi Padre,5.5,5.754416,willferrell gaelgarcabernal gnesisrodrguez diegoluna efrenramirez comedy western mexico organizedcrime druglord padre aftercreditsstinger duringcreditsstinger mattpiedmont scheming way save fathers ranch alvarez brothers find war mexicos feared drug lord
28053,City Island,6.9,6.497285,andygarca juliannamargulies stevenstrait dominikgarcalorido ezramiller drama comedy secret fetishism stripper familysecrets convict chubbywoman extramaritalaffair raymonddefelitta the rizzos family share habits aspirations careers one another find delicate web lies disturbed arrival young excon brought home vince patriarch family corrections officer real life hopeful actor private
67913,The Guard,6.8,19.411141,brendangleeson doncheadle liamcunningham markstrong katarinacas action comedy thriller crime prostitute blackmail drugsmuggle ruralireland dryhumour johnmichaelmcdonagh two policemen must join forces take international drug smuggling gang one unorthodox irish policeman other straitlaced fbi agent sergeant gerry boyle eccentric smalltown cop confrontational crass personality subversive sense humor a longtime policeman county galway boyle maverick moral code he seen enough world know much plenty time think it when fellow police officer disappears boyles small town becomes key large drug trafficking investigation forced least feign interest dealing humorless fbi agent wendell everett assigned case
13991,College,4.8,7.034618,drakebell andrewcaldwell andreemoss carolynmoss wendytalley comedy sexuality college girlfriend vomit celebration fraternity fratparty debhagan a wild weekend store three high school seniors visit local college campus prospective freshmen
1443,The Virgin Suicides,7.1,26.218912,jameswoods kathleenturner kirstendunst joshhartnett michaelpar drama romance michigan 1970s youth family womandirector sofiacoppola a group male friends become obsessed five mysterious sisters sheltered strict religious parents
8545,Little Voice,6.6,4.647547,brendablethyn michaelcaine ewanmcgregor janehorrocks jimbroadbent comedy drama parentskidsrelationship voice loneliness independentfilm singer cowardliness carrierpigeon markherman after death father little voice lv becomes virtual recluse never going hardly ever saying word she sits bedroom listening fathers collection old records shirley bassey marilyn monroe various famous female singers but night time lv sings imitating great singers surprising accuracy one night overheard one mothers boyfriends happens talent agent he manages convince talent special arranges perform local night club several problems arise
19556,Miss March,5.4,9.371534,zachcregger trevormoore raquelalessi craigrobinson mollystanton comedy romance sex firsttime virgin roadtrip playboy duringcreditsstinger zachcregger trevormoore a young man awakens fouryear coma hear virginal highschool sweetheart since become centerfold one worlds famous mens magazines he sexcrazed best friend decide take crosscountry road trip order crash party magazines legendary mansion headquarters win back girl
231576,Wish I Was Here,6.4,15.015271,zachbraff katehudson joeyking piercegagnon donaldfaison drama comedy jew independentfilm homeschooling family strugglingactor zachbraff aidan bloom struggling actor father husband 35 years old still trying find purpose life he wife barely getting financially aidan passes time fantasizing great futuristic spaceknight hed always dreamed hed little kid when ailing father longer afford pay private school two kids available public school last legs aidan reluctantly agrees attempt homeschool them through teaching life way aidan gradually discovers parts find
16172,Simply Irresistible,5.5,5.696491,sarahmichellegellar seanpatrickflanery dylanbaker patriciaclarkson lawrencegilliardjr comedy restaurant departmentstore kitchen love crab chef irresistible marktarlov after mothers death mediocre chef amanda shelton trouble attracting customers familys restaurant while shopping ingredients given magical crab mysterious gene oreilly afterward amandas dishes suddenly become excellent inducing strong emotional reactions everyone eats them tom bartlett preparing open eatery tries cooking falls love
13403,Hedwig and the Angry Inch,7.4,4.25422,johncameronmitchell miriamshor stephentrask theodoreliscinski robcampbell comedy music transvestism gay sex singer transgender glamrock selfidentity rockodyssey referencetokant militarybrat restaurantchain lgbtinthemilitary childmolestation theatricalmanager johncameronmitchell a transexual punk rock girl east berlin tours us rock band tells life story follows exboyfriendbandmate stole songs
15797,Only the Strong,6.9,5.411243,markdacascos geoffreylewis staceytravis pacochristianprieto toddsusman action sheldonlettich former green beret louis stevens returns hometown miami completing military service brazil learn old high school become gangs drug dealers after stevens uses capoeira skills kick several drug dealers school property kerrigan one stevens old teachers sees impact stevens students kerrigan gives task teaching capoeira handful worst atrisk students school
347764,Goddess of Love,6.2,1.273773,alexiskendra elizabethsandy mondascott woodynaismith raygrady mystery drama thriller horror jonknautz enter baroque vortex madness emotionally unstable woman shattered tremendous heartbreak brian love venus life thought affair another woman begins volatile descent dark side psychosexual insanity
13537,Shattered Glass,6.6,6.27257,haydenchristensen petersarsgaard chlosevigny rosariodawson melanielynskey drama history billyray factbased 2003 drama young journalist stephen glass got job the new republic 1995 three years fabricated least half stories wrote
20794,Novocaine,6.0,4.148253,chelcieross stevemartin lauradern lynnethigpen pollynoonan comedy crime thriller murder independentfilm drug dentist davidatkins a dentist finds murder suspect sexy patient seduces prescribing drugs
31064,The Business of Strangers,5.7,1.369649,juliastiles stockardchanning frederickweller marcusgiamatti jackhallett drama thriller rape sex airport authority assistant power revenge independentfilm trust patrickstettner julie styron thinks going fired instead discovers promoted trapped airport hotel wants celebrate finds company young assistant paula murphy as night progresses two women get know other they flirt drink lie personal flaws revealed exposed but end night relationship turns becomes complex battle power authority wit
576,The Wild Bunch,7.6,14.970654,williamholden ernestborgnine robertryan edmondobrien warrenoates adventure western underdog robbery bountyhunter texas mexicanrevolution friendship honor gang shootout soldier steamlocomotive righteousrage sampeckinpah aging outlaw pike bishop william holden prepares retire one final robbery joined gang includes dutch engstrom ernest borgnine brothers lyle warren oates tector gorch ben johnson bishop discovers heist setup orchestrated part old partner deke thornton robert ryan as remaining gang takes refuge mexican territory thornton trails them resulting fierce gunfights plenty casualties
13990,The Wackness,6.2,7.161051,benkingsley famkejanssen joshpeck oliviathirlby marykateolsen drama comingofage marijuana summer jonathanlevine set new york city sweltering summer the wackness tells story troubled teenage drug dealer trades pot therapy sessions drugaddled psychiatrist things get complicated falls one classmates happens doctors daughter this comingofage story sex drugs music takes man
11583,The First Great Train Robbery,6.6,12.434688,seanconnery donaldsutherland lesleyannedown alanwebb malcolmterris thriller adventure drama crime publichanging strongbox goldtheft britishhistory historicfigure pianoplaying eyepatch horsecarriage openingactionscene unwantedkiss michaelcrichton in victorian england master criminal makes elaborate plans steal shipment gold moving train
18602,Morvern Callar,7.2,2.507912,samanthamorton kathleenmcdermott jameswilson dollywells paulpopplewell drama independentfilm womandirector lynneramsay following boyfriends suicide supermarket clerk morvern callar passes unpublished novel own
27549,Beastmaster 2: Through the Portal of Time,4.6,1.478505,marcsinger kariwuhrer sarahdouglas wingshauser robertfieldsteel action adventure fantasy sciencefiction basedonnovel timetravel sequel psychotronic swordandsandal beastmaster warrior timeportal gunfight swordandsorcery sylviotabet mark singer returns dar warrior talk beasts dar forced travel earth stop evil brother stealing atomic bomb turning native land desert into well desert written jim palin
59728,The 5th Quarter,4.7,0.215464,aidanquinn andiemacdowell ryanmerriman michaelharding stacyearl drama americanfootball lossofbrother funeral sport prayer gymnasium coach basedontruestory numberintitle familyrelationships autoaccident rickbieber in wake car crash killed brother football player jon abbate leads schools struggling team successful season ever
10930,The Flower of Evil,5.7,1.229667,benotmagimel mlaniedoutey suzanneflon bernardlecoq nathaliebaye drama return suppressedpast bourgeoisie mayorelections suspense wealth familyconflict claudechabrol three generations wealthy bordeaux family caught crossfire anne decides run mayor thanks political pamphlet revives old murder scandal
32395,The Greatest,6.2,6.903186,piercebrosnan susansarandon careymulligan aarontaylorjohnson johnnysimmons drama womandirector shanafeste teenagers rose bennett love car crash claimed bennetts life he left behind grieving mother father younger brother rose left alone she family turn support finds pregnant winds brewers door she needs help although cant quite admit it need begin heal
58882,Snow Flower and the Secret Fan,5.3,2.260315,libingbing junjihyun hughjackman vivianwu jiangwu drama history fan duringcreditsstinger waynewang a story set 19th century china centered lifelong friendship two girls develop secret code way contend rigid cultural norms imposed women
7547,Come Early Morning,5.9,3.427061,ashleyjudd lauraprepon jeffreydonovan stacykeach scottwilson drama romance bar motel onenightstand beer blonde dog womandirector joeylaurenadams lucy wakes bed stranger obviously night drinking she checks pays motel room account through grandmother finds father town pays visit she agrees go new church
35944,Lucky Break,6.5,0.669169,jamesnesbitt oliviawilliams timothyspall christopherplummer billnighy action comedy petercattaneo halfway 12year prison sentence incompetent armed robbery jimmy hands gets lucky break hes transferred prison probably escape he convinces governor stage musical old chapel next prisons outer wall he rounds volunteer actors puts escape plan production two barriers besides wall confront him arrival nasty inmate john toombes insists joining escape jimmys feelings attraction anabel social worker agrees appear play opening night approaches jimmys breakout performance
42222,Julia,6.3,6.077735,janefonda vanessaredgrave jasonrobards maximilianschell halholbrook drama friends playwright fredzinnemann at behest old dear friend playwright lillian hellman undertakes dangerous mission smuggle funds nazi germany
13827,"Surfer, Dude",4.7,2.404626,matthewmcconaughey jeffreynordling willienelson woodyharrelson zacharyknighton comedy surfing sport srbindler a wave twisting tale soul searching surfer experiencing existential crisis
44260,Lake of Fire,8.0,0.475748,noamchomsky billbaird flipbenham documentary tonykaye an unflinching look battle abortion rights played united states last 15 years
9282,11:14,6.8,15.048067,henrythomas blakeheron barbarahershey hilaryswank clarkgregg crime drama thriller alcohol sex robbery secret gun ambulance vandalism chase arrest police cops murder crash connected gregmarcks tells seemingly random yet vitally connected story set incidents converge one evening 1114pm the story follows chain events five different characters five different storylines converge tell story murder deceit
38940,Men of War,5.4,1.734764,dolphlundgren charlottelewis bdwong timguinee catherinebell action thriller asia island mercenary independentfilm jungle perrylang nick gunar burntout jaded hardup former mercenary difficult time adjusting civilian life at end rope hired nitro mine corporation strongarm natives south china sea island giving rights valuable mineral resources nick loathes thought another mission seemingly easy job earn enough money get back estranged family he recruits former mercenary buddies help job the island people refuse give land nick decides help fight greedy corporation hired him as greed treachery begin unravel nicks band mercenaries choose sides
35689,Don McKay,5.4,1.496454,thomashadenchurch elisabethshue melissaleo memmetwalsh keithdavid crime mystery thriller independentfilm jakegoldberger everything appears offkilter man returns hometown 25 years visit former lover
97614,Deadfall,5.6,10.19041,ericbana oliviawilde charliehunnam patrickkerton kriskristofferson crime drama thriller partner murder ontherun fugitive crime family homecoming crimegoneawry dishonesty siblingsrelations chasesandraces criminalheroes consandscams murderouspair stefanruzowitzky a thriller follows two siblings decide fend wake botched casino heist unlikely reunion another familys thanksgiving celebration
37206,A Shine of Rainbows,6.3,12.099486,connienielsen aidanquinn johnbell taraalicescully niamhshaw drama family orphan rainbow vicsarin an orphaned boy named toms adopted maire odonnell live whimsical irish isle filled new friends secret caves lost baby pup seal stranded coast but maires reluctant husband alec refuses accept toms son boy drifts fateful path adventure selfdiscovery illuminating rainbows shine around within us all
58626,The Hit List,5.2,4.957014,cubagoodingjr colehauser jonathanlapaglia ginnyweirick seancook action thriller williamkaufman a disgruntled man creates hit list stranger drunken night must race try save marked extermination bodies begin pile fingers point him
183894,Emma,7.6,2.135689,romolagarai michaelgambon jonnyleemiller louisedylan blakeritson romance comedy drama jimohanlon emma woodhouse seems perfectly content loving father cares for friends home but emma terrible habit matchmaking she cannot resist finding suitors friends harriet smith emma desperate harriet find happiness every suitor finds friend ends attracted emma herself but emma focused harriets happiness considering happiness love
837,Videodrome,7.1,18.119265,jameswoods sonjasmits deborahharry peterdvorsky jackcreley horror mystery sciencefiction suicide tvshow hallucination tvstation radiopresenter toronto dystopia brainwashing pittsburgh davidcronenberg a sleazy cabletv programmer begins see life future media spin control unusual fashion acquires new kind programming station
1555,The Spanish Apartment,7.0,13.034602,romainduris audreytautou kellyreilly cciledefrance cristinabrondo drama comedy romance paris barcelonaspain alcohol roommate single travel crush student relationship breakup youth celebration groupoffriends cdricklapisch a straitlaced french student moves apartment barcelona cast six characters europe together speak international language love friendship
244783,Song One,5.5,6.349218,annehathaway johnnyflynn marysteenburgen benrosenfield lolakirke drama womandirector katebarkerfroyland estranged family franny returns home accident leaves brother comatose retracing life aspiring musician tracks favorite musician james forester against backdrop brooklyns music scene franny james develop unexpected relationship face realities lives
16564,Winter in Wartime,6.8,5.013575,martijnlakemeier melodyklaver yorickvanwageningen jamiecampbellbower raymondthiry drama history war netherlands worldwarii martinkoolhoven during world war ii freezing netherlands winter 19441945 western netherlands grip famine many people move east provide families fourteen year old michiel cant wait join dutch resistance dismay father who mayor works prevent escalations village
168027,Freaky Deaky,4.9,4.448353,christianslater michaeljaiwhite crispinglover billyburke breanneracano comedy bombsquad exfugitive freaky charlesmatthau set 1974 pair 60s radicals rely bombmaking skills way becoming capitalists
3482,The Train,7.2,4.49029,burtlancaster paulscofield jeannemoreau suzanneflon michelsimon action drama thriller war paris france worldwarii nazis hijackingoftrain artwork trainride painting frenchresistance traincrash nazigermany artthief arttheft johnfrankenheimer as allied forces approach paris august 1944 german colonel von waldheim desperate take frances greatest paintings germany he manages secure train transport valuable art works even chaos retreat descends upon them the french resistance however wants stop stealing national treasures received orders london destroyed the station master labiche tasked scheduling train making happen smoothly also part dwindling group resistance fighters tasked preventing theft he others stage elaborate ruse keep train ever leaving french territory
135595,Trade Of Innocents,5.5,2.204138,dermotmulroney mirasorvino johnbillingsley trieutran kiuchinh drama thriller christopherbessette in back streets tourist town presentday southeast asia find filthy cinder block room bed soiled sheets little girl waits next man alex dermot mulroney human trafficking investigator plays role next customer negotiates pimp use child claire mira sorvino alexs wife caught flow new life southeast asia role volunteer aftercare shelter rescued girls lives local neighborhood girls freedoms dignity threatened parallel story lines intertwine unfold twists backdrop dangerous human trafficking world story struggle life hope redemption trade innocents
8982,The Protector,6.8,11.81832,tonyjaa petchtaiwongkamlao bongkojkhongmalai xingjing nathanjones action crime drama thriller buddhism elephant sydney australia fighter tempel gang animal prachyapinkaew in bangkok young kham raised father jungle elephants members family when old elephant baby kern stolen criminals kham finds animals sent sidney he travels australia locates baby elephant restaurant owned evil madame rose leader international thai mafia with support efficient thai sergeant mark involved conspiracy kham fights rescue animal mobsters
